invoice_id,branch,city,customer_type,gender_customer,product_line,unit_cost,quantity,5pct_markup,revenue,date,time,payment_method,cogs,gm_pct,gross_income,rating
779-42-2410,B,Mandalay,Membro,Masculino,Comida e bebidas,57.74,3,8661,181881,2/20/2019,13:06,Cartão de débito,173.22,4.761904762,8661,7.7
190-14-3147,B,Mandalay,Normal,Feminino,Saúde e beleza,17.97,4,3594,75474,2/23/2019,20:43,Cartão de débito,71.88,4.761904762,3594,6.4
408-66-6712,C,Naypyitaw,Membro,Feminino,Saúde e beleza,47.71,6,14313,300573,2/16/2019,14:19,Cartão de débito,286.26,4.761904762,14313,4.4
679-22-6530,B,Mandalay,Normal,Feminino,Esportes e viagem,40.62,2,4062,85302,1/17/2019,10:01,Cartão de crédito,81.24,4.761904762,4062,4.1
588-47-8641,A,Yangon,Membro,Masculino,Acessórios de moda,56.04,10,28.02,588.42,1/14/2019,19:30,Cartão de débito,560.4,4.761904762,28.02,4.4
642-61-4706,B,Mandalay,Membro,Masculino,Comida e bebidas,93.4,2,9.34,196.14,3/30/2019,16:34,Dinheiro,186.8,4.761904762,9.34,5.5
576-31-4774,B,Mandalay,Normal,Feminino,Saúde e beleza,73.41,3,11.0115,231.2415,03/02/19,13:10,Cartão de débito,220.23,4.761904762,11.0115,4
556-41-6224,C,Naypyitaw,Normal,Masculino,Saúde e beleza,33.64,8,13456,282576,2/15/2019,17:10,Cartão de crédito,269.12,4.761904762,13456,9.3
811-03-8790,A,Yangon,Normal,Feminino,Acessórios eletrônicos,45.48,10,22.74,477.54,03/01/19,10:22,Cartão de crédito,454.8,4.761904762,22.74,4.8
242-11-3142,B,Mandalay,Membro,Masculino,Acessórios de moda,83.77,2,8377,175917,2/24/2019,19:57,Dinheiro,167.54,4.761904762,8377,4.6
752-23-3760,B,Mandalay,Membro,Feminino,Esportes e viagem,64.08,7,22428,470988,2/19/2019,19:29,Cartão de crédito,448.56,4.761904762,22428,7.3
274-05-5470,A,Yangon,Membro,Feminino,Comida e bebidas,73.47,4,14694,308574,2/23/2019,18:30,Dinheiro,293.88,4.761904762,14694,6
648-94-3045,C,Naypyitaw,Normal,Masculino,Saúde e beleza,58.95,10,29475,618975,02/07/19,14:27,Cartão de débito,589.5,4.761904762,29475,8.1
130-67-4723,A,Yangon,Membro,Masculino,Comida e bebidas,48.5,6,14.55,305.55,01/11/19,13:57,Cartão de débito,291,4.761904762,14.55,9.4
528-87-5606,B,Mandalay,Membro,Feminino,Acessórios eletrônicos,39.48,1,1974,41454,02/12/19,19:43,Dinheiro,39.48,4.761904762,1974,6.5
320-85-2052,B,Mandalay,Normal,Feminino,Esportes e viagem,34.81,1,1.7405,36.5505,1/14/2019,10:11,Cartão de crédito,34.81,4.761904762,1.7405,7
370-96-0655,C,Naypyitaw,Normal,Feminino,Acessórios de moda,49.32,6,14796,310716,01/09/19,13:46,Cartão de débito,295.92,4.761904762,14796,7.1
105-10-6182,A,Yangon,Membro,Masculino,Acessórios de moda,21.48,2,2148,45108,2/27/2019,12:22,Cartão de débito,42.96,4.761904762,2148,6.6
510-79-0415,B,Mandalay,Membro,Feminino,Esportes e viagem,23.08,6,6924,145404,1/24/2019,19:20,Cartão de débito,138.48,4.761904762,6924,4.9
241-96-5076,B,Mandalay,Membro,Feminino,Casa e estilo de vida,49.1,2,4.91,103.11,01/08/19,12:58,Cartão de crédito,98.2,4.761904762,4.91,6.4
767-97-4650,B,Mandalay,Membro,Feminino,Esportes e viagem,64.83,2,6483,136143,01/08/19,11:59,Cartão de crédito,129.66,4.761904762,6483,8
648-83-1321,A,Yangon,Membro,Masculino,Casa e estilo de vida,63.56,10,31.78,667.38,1/16/2019,17:59,Dinheiro,635.6,4.761904762,31.78,4.3
173-57-2300,C,Naypyitaw,Membro,Masculino,Esportes e viagem,72.88,2,7288,153048,3/13/2019,12:51,Dinheiro,145.76,4.761904762,7288,6.1
305-03-2383,A,Yangon,Normal,Feminino,Comida e bebidas,67.1,3,10065,211365,2/15/2019,10:36,Dinheiro,201.3,4.761904762,10065,7.5
394-55-6384,C,Naypyitaw,Membro,Feminino,Esportes e viagem,70.19,9,31.5855,663.2955,1/25/2019,13:38,Dinheiro,631.71,4.761904762,31.5855,6.7
266-20-6657,C,Naypyitaw,Membro,Masculino,Comida e bebidas,55.04,7,19264,404544,03/12/19,19:39,Cartão de débito,385.28,4.761904762,19264,5.2
689-05-1884,A,Yangon,Membro,Masculino,Saúde e beleza,48.63,10,24315,510615,03/04/19,12:44,Dinheiro,486.3,4.761904762,24315,8.8
196-01-2849,C,Naypyitaw,Membro,Feminino,Acessórios de moda,73.38,7,25683,539343,02/10/19,13:56,Dinheiro,513.66,4.761904762,25683,9.5
372-62-5264,C,Naypyitaw,Normal,Feminino,Comida e bebidas,52.6,9,23.67,497.07,1/16/2019,14:42,Dinheiro,473.4,4.761904762,23.67,7.6
800-09-8606,A,Yangon,Membro,Feminino,Casa e estilo de vida,87.37,5,21.8425,458.6925,1/29/2019,19:45,Dinheiro,436.85,4.761904762,21.8425,6.6
182-52-7000,A,Yangon,Membro,Feminino,Esportes e viagem,27.04,4,5408,113568,01/01/19,20:26,Cartão de débito,108.16,4.761904762,5408,6.9
826-58-8051,B,Mandalay,Normal,Masculino,Casa e estilo de vida,62.19,4,12438,261198,01/06/19,19:46,Cartão de débito,248.76,4.761904762,12438,4.3
868-06-0466,A,Yangon,Membro,Masculino,Acessórios eletrônicos,69.58,9,31311,657531,2/19/2019,19:38,Cartão de crédito,626.22,4.761904762,31311,7.8
751-41-9720,C,Naypyitaw,Normal,Masculino,Casa e estilo de vida,97.5,10,48.75,1023.75,01/12/19,16:18,Cartão de débito,975,4.761904762,48.75,8
626-43-7888,C,Naypyitaw,Normal,Feminino,Acessórios de moda,60.41,8,24164,507444,02/07/19,12:23,Cartão de débito,483.28,4.761904762,24164,9.6
176-64-7711,B,Mandalay,Normal,Masculino,Comida e bebidas,32.32,3,4848,101808,3/27/2019,19:11,Cartão de crédito,96.96,4.761904762,4848,4.3
191-29-0321,B,Mandalay,Membro,Feminino,Acessórios de moda,19.77,10,9885,207585,2/27/2019,18:57,Cartão de crédito,197.7,4.761904762,9885,5
729-06-2010,B,Mandalay,Membro,Masculino,Saúde e beleza,80.47,9,36.2115,760.4415,01/06/19,11:18,Dinheiro,724.23,4.761904762,36.2115,9.2
640-48-5028,B,Mandalay,Membro,Feminino,Casa e estilo de vida,88.39,9,39.7755,835.2855,03/02/19,12:40,Dinheiro,795.51,4.761904762,39.7755,6.3
186-79-9562,B,Mandalay,Normal,Masculino,Saúde e beleza,71.77,7,25.1195,527.5095,3/29/2019,14:06,Dinheiro,502.39,4.761904762,25.1195,8.9
834-45-5519,B,Mandalay,Normal,Feminino,Acessórios eletrônicos,43,4,8.6,180.6,1/31/2019,20:48,Cartão de débito,172,4.761904762,8.6,7.6
162-65-8559,C,Naypyitaw,Membro,Masculino,Comida e bebidas,68.98,1,3449,72429,1/21/2019,20:13,Dinheiro,68.98,4.761904762,3449,4.8
760-27-5490,C,Naypyitaw,Normal,Masculino,Acessórios de moda,15.62,8,6248,131208,1/20/2019,20:37,Cartão de débito,124.96,4.761904762,6248,9.1
445-30-9252,A,Yangon,Normal,Masculino,Esportes e viagem,25.7,3,3855,80955,1/17/2019,17:59,Cartão de débito,77.1,4.761904762,3855,6.1
786-94-2700,A,Yangon,Membro,Masculino,Comida e bebidas,80.62,6,24186,507906,2/28/2019,20:18,Dinheiro,483.72,4.761904762,24186,9.1
728-88-7867,C,Naypyitaw,Membro,Feminino,Casa e estilo de vida,75.53,4,15106,317226,3/19/2019,15:52,Cartão de débito,302.12,4.761904762,15106,8.3
183-21-3799,C,Naypyitaw,Normal,Feminino,Acessórios eletrônicos,77.63,9,34.9335,733.6035,2/19/2019,15:14,Cartão de débito,698.67,4.761904762,34.9335,7.2
268-20-3585,C,Naypyitaw,Normal,Feminino,Saúde e beleza,13.85,9,6.2325,130.8825,02/04/19,12:50,Cartão de débito,124.65,4.761904762,6.2325,6
735-32-9839,C,Naypyitaw,Membro,Masculino,Acessórios de moda,98.7,8,39.48,829.08,1/31/2019,10:36,Cartão de débito,789.6,4.761904762,39.48,8.5
258-92-7466,A,Yangon,Normal,Feminino,Saúde e beleza,35.68,5,8.92,187.32,02/06/19,18:33,Cartão de crédito,178.4,4.761904762,8.92,6.6
857-16-3520,A,Yangon,Membro,Feminino,Acessórios de moda,71.46,7,25011,525231,3/28/2019,16:06,Cartão de débito,500.22,4.761904762,25011,4.5
482-17-1179,A,Yangon,Membro,Masculino,Acessórios eletrônicos,11.94,3,1791,37611,1/19/2019,12:47,Cartão de crédito,35.82,4.761904762,1791,8.1
788-21-5741,A,Yangon,Normal,Masculino,Acessórios de moda,45.38,3,6807,142947,2/17/2019,13:34,Cartão de crédito,136.14,4.761904762,6807,7.2
821-14-9046,B,Mandalay,Membro,Feminino,Acessórios de moda,17.48,6,5244,110124,1/18/2019,15:04,Cartão de crédito,104.88,4.761904762,5244,6.1
418-05-0656,B,Mandalay,Normal,Feminino,Acessórios de moda,25.56,7,8946,187866,02/02/19,20:42,Dinheiro,178.92,4.761904762,8946,7.1
678-79-0726,C,Naypyitaw,Membro,Feminino,Esportes e viagem,90.63,9,40.7835,856.4535,1/18/2019,15:28,Dinheiro,815.67,4.761904762,40.7835,5.1
776-68-1096,B,Mandalay,Normal,Masculino,Casa e estilo de vida,44.12,3,6618,138978,3/18/2019,13:45,Cartão de crédito,132.36,4.761904762,6618,7.9
592-46-1692,C,Naypyitaw,Membro,Feminino,Comida e bebidas,36.77,7,12.8695,270.2595,01/11/19,20:10,Dinheiro,257.39,4.761904762,12.8695,7.4
434-35-9162,B,Mandalay,Membro,Masculino,Comida e bebidas,23.34,4,4668,98028,02/04/19,18:53,Cartão de débito,93.36,4.761904762,4668,7.4
149-14-0304,C,Naypyitaw,Membro,Feminino,Saúde e beleza,28.5,8,11.4,239.4,02/06/19,14:24,Dinheiro,228,4.761904762,11.4,6.6
442-44-6497,C,Naypyitaw,Membro,Masculino,Casa e estilo de vida,55.57,3,8.3355,175.0455,01/08/19,11:42,Cartão de crédito,166.71,4.761904762,8.3355,5.9
174-64-0215,B,Mandalay,Normal,Masculino,Esportes e viagem,69.74,10,34.87,732.27,03/05/19,17:49,Cartão de crédito,697.4,4.761904762,34.87,8.9
210-74-9613,C,Naypyitaw,Normal,Masculino,Acessórios de moda,97.26,4,19452,408492,3/16/2019,15:33,Cartão de débito,389.04,4.761904762,19452,6.8
299-29-0180,B,Mandalay,Membro,Feminino,Casa e estilo de vida,52.18,7,18263,383523,03/09/19,10:54,Dinheiro,365.26,4.761904762,18263,9.3
247-11-2470,A,Yangon,Membro,Feminino,Acessórios de moda,22.32,4,4464,93744,03/01/19,16:23,Cartão de crédito,89.28,4.761904762,4464,4.4
635-28-5728,A,Yangon,Normal,Masculino,Saúde e beleza,56,3,8.4,176.4,2/28/2019,19:33,Cartão de débito,168,4.761904762,8.4,4.8
756-49-0168,A,Yangon,Membro,Masculino,Acessórios de moda,19.7,1,985,20685,02/08/19,11:39,Cartão de débito,19.7,4.761904762,985,9.5
438-23-1242,B,Mandalay,Normal,Masculino,Acessórios eletrônicos,75.88,7,26558,557718,1/24/2019,10:38,Cartão de débito,531.16,4.761904762,26558,8.9
238-45-6950,B,Mandalay,Membro,Masculino,Comida e bebidas,53.72,1,2686,56406,03/01/19,20:03,Cartão de débito,53.72,4.761904762,2686,6.4
607-65-2441,C,Naypyitaw,Membro,Masculino,Saúde e beleza,81.95,10,40975,860475,03/10/19,12:39,Cartão de crédito,819.5,4.761904762,40975,6
386-27-7606,C,Naypyitaw,Membro,Feminino,Casa e estilo de vida,81.2,7,28.42,596.82,3/23/2019,15:59,Cartão de crédito,568.4,4.761904762,28.42,8.1
137-63-5492,C,Naypyitaw,Normal,Masculino,Acessórios eletrônicos,58.76,10,29.38,616.98,1/29/2019,14:26,Cartão de débito,587.6,4.761904762,29.38,9
197-77-7132,B,Mandalay,Membro,Masculino,Acessórios eletrônicos,91.56,8,36624,769104,01/12/19,18:22,Cartão de débito,732.48,4.761904762,36624,6
805-86-0265,A,Yangon,Normal,Masculino,Casa e estilo de vida,93.96,9,42282,887922,3/20/2019,11:32,Dinheiro,845.64,4.761904762,42282,9.8
733-29-1227,C,Naypyitaw,Normal,Masculino,Casa e estilo de vida,55.61,7,19.4635,408.7335,3/23/2019,12:41,Dinheiro,389.27,4.761904762,19.4635,8.5
451-73-2711,C,Naypyitaw,Normal,Masculino,Comida e bebidas,84.83,1,4.2415,89.0715,1/14/2019,15:20,Cartão de débito,84.83,4.761904762,4.2415,8.8
373-14-0504,A,Yangon,Membro,Feminino,Esportes e viagem,71.63,2,7163,150423,02/12/19,14:33,Cartão de débito,143.26,4.761904762,7163,8.8
546-80-2899,A,Yangon,Membro,Masculino,Casa e estilo de vida,37.69,2,3769,79149,2/20/2019,15:29,Cartão de débito,75.38,4.761904762,3769,9.5
345-68-9016,C,Naypyitaw,Membro,Feminino,Esportes e viagem,31.67,8,12668,266028,01/02/19,16:19,Cartão de crédito,253.36,4.761904762,12668,5.6
390-17-5806,C,Naypyitaw,Membro,Feminino,Comida e bebidas,38.42,1,1921,40341,02/02/19,16:33,Dinheiro,38.42,4.761904762,1921,8.6
457-13-1708,B,Mandalay,Membro,Masculino,Acessórios de moda,65.23,10,32615,684915,01/08/19,19:07,Cartão de crédito,652.3,4.761904762,32615,5.2
664-14-2882,C,Naypyitaw,Membro,Feminino,Casa e estilo de vida,10.53,5,2.6325,55.2825,1/30/2019,14:43,Cartão de crédito,52.65,4.761904762,2.6325,5.8
487-79-6868,B,Mandalay,Membro,Feminino,Casa e estilo de vida,12.29,9,5.5305,116.1405,3/26/2019,19:28,Cartão de crédito,110.61,4.761904762,5.5305,8
314-23-4520,C,Naypyitaw,Membro,Masculino,Saúde e beleza,81.23,7,28.4305,597.0405,1/15/2019,20:44,Dinheiro,568.61,4.761904762,28.4305,9
210-30-7976,B,Mandalay,Membro,Feminino,Acessórios de moda,22.32,4,4464,93744,3/14/2019,11:16,Cartão de débito,89.28,4.761904762,4464,4.1
585-86-8361,A,Yangon,Normal,Feminino,Comida e bebidas,27.28,5,6.82,143.22,02/03/19,10:31,Cartão de crédito,136.4,4.761904762,6.82,8.6
807-14-7833,A,Yangon,Membro,Feminino,Acessórios eletrônicos,17.42,10,8.71,182.91,2/22/2019,12:30,Cartão de débito,174.2,4.761904762,8.71,7
775-72-1988,B,Mandalay,Normal,Masculino,Casa e estilo de vida,73.28,5,18.32,384.72,1/24/2019,15:05,Cartão de débito,366.4,4.761904762,18.32,8.4
288-38-3758,C,Naypyitaw,Membro,Feminino,Acessórios de moda,84.87,3,12.7305,267.3405,1/25/2019,18:30,Cartão de débito,254.61,4.761904762,12.7305,7.4
652-43-6591,A,Yangon,Normal,Feminino,Acessórios de moda,97.29,8,38916,817236,03/09/19,13:18,Cartão de crédito,778.32,4.761904762,38916,6.2
785-96-0615,B,Mandalay,Membro,Feminino,Acessórios eletrônicos,35.74,8,14296,300216,2/17/2019,15:28,Cartão de débito,285.92,4.761904762,14296,4.9
406-46-7107,A,Yangon,Normal,Feminino,Casa e estilo de vida,96.52,6,28956,608076,01/11/19,11:52,Dinheiro,579.12,4.761904762,28956,4.5
250-17-5703,A,Yangon,Membro,Masculino,Comida e bebidas,18.85,10,9425,197925,2/27/2019,18:24,Cartão de débito,188.5,4.761904762,9425,5.6
156-95-3964,A,Yangon,Normal,Feminino,Comida e bebidas,55.39,4,11078,232638,3/25/2019,15:19,Cartão de débito,221.56,4.761904762,11078,8
842-40-8179,B,Mandalay,Membro,Feminino,Comida e bebidas,77.2,10,38.6,810.6,02/11/19,10:38,Cartão de crédito,772,4.761904762,38.6,5.6
525-09-8450,B,Mandalay,Normal,Masculino,Acessórios eletrônicos,72.13,10,36065,757365,1/31/2019,15:12,Cartão de crédito,721.3,4.761904762,36065,4.2
410-67-1709,A,Yangon,Membro,Feminino,Acessórios de moda,63.88,8,25552,536592,1/20/2019,17:48,Cartão de débito,511.04,4.761904762,25552,9.9
587-73-4862,A,Yangon,Membro,Feminino,Saúde e beleza,10.69,5,2.6725,56.1225,3/26/2019,11:07,Cartão de débito,53.45,4.761904762,2.6725,7.6
787-87-2010,A,Yangon,Membro,Masculino,Saúde e beleza,55.5,4,11.1,233.1,1/20/2019,15:48,Cartão de crédito,222,4.761904762,11.1,6.6
593-14-4239,B,Mandalay,Normal,Feminino,Casa e estilo de vida,95.46,8,38184,801864,03/05/19,19:40,Cartão de débito,763.68,4.761904762,38184,4.7
801-88-0346,C,Naypyitaw,Normal,Feminino,Acessórios de moda,76.06,3,11409,239589,01/05/19,20:30,Cartão de crédito,228.18,4.761904762,11409,9.8
388-76-2555,B,Mandalay,Normal,Masculino,Esportes e viagem,13.69,6,4107,86247,2/13/2019,13:59,Dinheiro,82.14,4.761904762,4107,6.3
711-31-1234,B,Mandalay,Normal,Feminino,Acessórios eletrônicos,95.64,4,19128,401688,3/16/2019,18:51,Dinheiro,382.56,4.761904762,19128,7.9
886-54-6089,A,Yangon,Normal,Feminino,Casa e estilo de vida,11.43,6,3429,72009,1/15/2019,17:24,Dinheiro,68.58,4.761904762,3429,7.7
707-32-7409,B,Mandalay,Membro,Feminino,Esportes e viagem,95.54,4,19108,401268,2/26/2019,11:58,Cartão de débito,382.16,4.761904762,19108,4.5
759-98-4285,C,Naypyitaw,Membro,Feminino,Saúde e beleza,85.87,7,30.0545,631.1445,2/27/2019,19:01,Cartão de crédito,601.09,4.761904762,30.0545,8
201-63-8275,C,Naypyitaw,Membro,Feminino,Esportes e viagem,67.99,7,23.7965,499.7265,2/17/2019,16:50,Cartão de débito,475.93,4.761904762,23.7965,5.7
471-06-8611,C,Naypyitaw,Normal,Feminino,Comida e bebidas,52.42,1,2621,55041,02/06/19,10:22,Cartão de crédito,52.42,4.761904762,2621,6.3
200-16-5952,C,Naypyitaw,Membro,Masculino,Comida e bebidas,65.65,2,6565,137865,1/17/2019,16:46,Dinheiro,131.3,4.761904762,6565,6
120-54-2248,B,Mandalay,Normal,Feminino,Comida e bebidas,28.86,5,7215,151515,1/22/2019,18:08,Cartão de crédito,144.3,4.761904762,7215,8
102-77-2261,C,Naypyitaw,Membro,Masculino,Saúde e beleza,65.31,7,22.8585,480.0285,03/05/19,18:02,Cartão de crédito,457.17,4.761904762,22.8585,4.2
875-31-8302,B,Mandalay,Normal,Masculino,Esportes e viagem,93.38,1,4669,98049,01/03/19,13:07,Dinheiro,93.38,4.761904762,4669,9.6
102-06-2002,C,Naypyitaw,Membro,Masculino,Esportes e viagem,25.25,5,6.3125,132.5625,3/20/2019,17:52,Dinheiro,126.25,4.761904762,6.3125,6.1
457-94-0464,B,Mandalay,Membro,Masculino,Acessórios eletrônicos,87.87,9,39.5415,830.3715,1/31/2019,20:32,Cartão de débito,790.83,4.761904762,39.5415,5.6
629-42-4133,C,Naypyitaw,Normal,Masculino,Saúde e beleza,21.8,8,8.72,183.12,2/19/2019,19:24,Dinheiro,174.4,4.761904762,8.72,8.3
534-53-3526,A,Yangon,Normal,Feminino,Esportes e viagem,94.76,4,18952,397992,02/11/19,16:06,Cartão de débito,379.04,4.761904762,18952,7.8
307-04-2070,A,Yangon,Membro,Feminino,Acessórios de moda,30.62,1,1531,32151,02/05/19,14:14,Cartão de crédito,30.62,4.761904762,1531,4.1
468-99-7231,C,Naypyitaw,Normal,Feminino,Casa e estilo de vida,44.01,8,17604,369684,03/03/19,17:36,Dinheiro,352.08,4.761904762,17604,8.8
516-77-6464,C,Naypyitaw,Membro,Feminino,Saúde e beleza,10.16,5,2.54,53.34,2/24/2019,13:08,Cartão de débito,50.8,4.761904762,2.54,4.1
404-91-5964,A,Yangon,Normal,Masculino,Acessórios eletrônicos,74.58,7,26103,548163,02/04/19,16:09,Cartão de crédito,522.06,4.761904762,26103,9
886-77-9084,C,Naypyitaw,Normal,Masculino,Acessórios eletrônicos,71.89,8,28756,603876,2/19/2019,11:33,Cartão de débito,575.12,4.761904762,28756,5.5
790-38-4466,C,Naypyitaw,Normal,Feminino,Saúde e beleza,10.99,5,2.7475,57.6975,1/23/2019,10:18,Cartão de crédito,54.95,4.761904762,2.7475,9.3
704-10-4056,C,Naypyitaw,Membro,Masculino,Saúde e beleza,60.47,3,9.0705,190.4805,1/14/2019,10:55,Cartão de crédito,181.41,4.761904762,9.0705,5.6
497-37-6538,A,Yangon,Normal,Masculino,Esportes e viagem,58.91,7,20.6185,432.9885,1/17/2019,15:15,Cartão de débito,412.37,4.761904762,20.6185,9.7
651-96-5970,A,Yangon,Normal,Masculino,Acessórios de moda,46.41,1,2.3205,48.7305,03/03/19,20:06,Cartão de crédito,46.41,4.761904762,2.3205,4
400-80-4065,C,Naypyitaw,Membro,Masculino,Saúde e beleza,68.55,4,13.71,287.91,2/15/2019,20:21,Cartão de crédito,274.2,4.761904762,13.71,9.2
744-16-7898,B,Mandalay,Normal,Feminino,Casa e estilo de vida,97.37,10,48685,1022385,1/15/2019,13:48,Cartão de crédito,973.7,4.761904762,48685,4.9
263-12-5321,A,Yangon,Membro,Masculino,Acessórios eletrônicos,92.6,7,32.41,680.61,2/27/2019,12:52,Cartão de crédito,648.2,4.761904762,32.41,9.3
702-72-0487,A,Yangon,Normal,Feminino,Acessórios eletrônicos,46.61,2,4661,97881,2/26/2019,12:28,Cartão de crédito,93.22,4.761904762,4661,6.6
605-83-1050,B,Mandalay,Normal,Masculino,Acessórios de moda,27.18,2,2718,57078,3/15/2019,16:26,Cartão de débito,54.36,4.761904762,2718,4.3
443-60-9639,C,Naypyitaw,Membro,Feminino,Casa e estilo de vida,60.87,1,3.0435,63.9135,1/24/2019,13:24,Dinheiro,60.87,4.761904762,3.0435,5.5
864-24-7918,A,Yangon,Membro,Feminino,Esportes e viagem,24.49,10,12245,257145,2/22/2019,15:15,Dinheiro,244.9,4.761904762,12245,8.1
359-94-5395,B,Mandalay,Normal,Masculino,Saúde e beleza,92.78,1,4639,97419,3/15/2019,10:50,Cartão de crédito,92.78,4.761904762,4639,9.8
401-09-4232,C,Naypyitaw,Membro,Masculino,Casa e estilo de vida,86.69,5,21.6725,455.1225,02/11/19,18:38,Cartão de débito,433.45,4.761904762,21.6725,9.4
751-15-6198,B,Mandalay,Normal,Masculino,Esportes e viagem,23.01,6,6903,144963,01/12/19,16:45,Cartão de débito,138.06,4.761904762,6903,7.9
324-41-6833,C,Naypyitaw,Membro,Feminino,Acessórios eletrônicos,30.2,8,12.08,253.68,03/03/19,19:30,Cartão de débito,241.6,4.761904762,12.08,5.1
474-33-8305,C,Naypyitaw,Membro,Masculino,Acessórios de moda,67.39,7,23.5865,495.3165,3/23/2019,13:23,Cartão de débito,471.73,4.761904762,23.5865,6.9
759-29-9521,A,Yangon,Membro,Feminino,Acessórios de moda,48.96,9,22032,462672,03/04/19,11:27,Dinheiro,440.64,4.761904762,22032,8
831-81-6575,B,Mandalay,Membro,Feminino,Acessórios eletrônicos,75.59,9,34.0155,714.3255,2/23/2019,11:12,Dinheiro,680.31,4.761904762,34.0155,8
220-68-6701,A,Yangon,Normal,Feminino,Casa e estilo de vida,77.47,4,15494,325374,3/17/2019,16:36,Dinheiro,309.88,4.761904762,15494,4.2
618-34-8551,A,Yangon,Normal,Feminino,Esportes e viagem,93.18,2,9318,195678,1/16/2019,18:41,Cartão de crédito,186.36,4.761904762,9318,8.5
257-60-7754,A,Yangon,Normal,Feminino,Acessórios eletrônicos,50.23,4,10046,210966,01/08/19,17:12,Dinheiro,200.92,4.761904762,10046,9
559-61-5987,B,Mandalay,Normal,Feminino,Saúde e beleza,17.75,1,0.8875,18.6375,1/14/2019,10:38,Dinheiro,17.75,4.761904762,0.8875,8.6
189-55-2313,C,Naypyitaw,Normal,Feminino,Acessórios de moda,62.18,10,31.09,652.89,1/31/2019,10:33,Cartão de débito,621.8,4.761904762,31.09,6
565-91-4567,B,Mandalay,Normal,Masculino,Saúde e beleza,10.75,8,4.3,90.3,3/15/2019,14:38,Cartão de débito,86,4.761904762,4.3,6.2
380-60-5336,A,Yangon,Normal,Feminino,Acessórios eletrônicos,40.26,10,20.13,422.73,2/24/2019,18:06,Cartão de crédito,402.6,4.761904762,20.13,5
815-04-6282,C,Naypyitaw,Membro,Feminino,Esportes e viagem,64.97,5,16.2425,341.0925,02/08/19,12:52,Cartão de crédito,324.85,4.761904762,16.2425,6.5
674-56-6360,A,Yangon,Normal,Masculino,Acessórios eletrônicos,95.15,1,4.7575,99.9075,3/22/2019,14:00,Dinheiro,95.15,4.761904762,4.7575,6
778-34-2523,A,Yangon,Membro,Feminino,Acessórios eletrônicos,48.62,8,19448,408408,1/24/2019,10:57,Dinheiro,388.96,4.761904762,19448,5
499-27-7781,B,Mandalay,Normal,Feminino,Comida e bebidas,53.21,8,21284,446964,3/14/2019,16:45,Cartão de débito,425.68,4.761904762,21284,5
477-59-2456,C,Naypyitaw,Normal,Feminino,Acessórios de moda,45.44,7,15904,333984,1/23/2019,11:15,Dinheiro,318.08,4.761904762,15904,9.2
832-51-6761,A,Yangon,Normal,Masculino,Comida e bebidas,33.88,8,13552,284592,1/19/2019,20:29,Cartão de débito,271.04,4.761904762,13552,9.6
869-11-3082,B,Mandalay,Membro,Masculino,Saúde e beleza,96.16,4,19232,403872,1/27/2019,20:03,Cartão de crédito,384.64,4.761904762,19232,8.4
190-59-3964,B,Mandalay,Membro,Masculino,Comida e bebidas,47.16,5,11.79,247.59,02/03/19,14:35,Cartão de crédito,235.8,4.761904762,11.79,6
366-43-6862,B,Mandalay,Normal,Masculino,Acessórios eletrônicos,52.89,4,10578,222138,3/25/2019,16:32,Cartão de débito,211.56,4.761904762,10578,6.7
186-43-8965,A,Yangon,Membro,Feminino,Casa e estilo de vida,47.68,2,4768,100128,2/24/2019,10:10,Cartão de crédito,95.36,4.761904762,4768,4.1
784-21-9238,C,Naypyitaw,Membro,Masculino,Esportes e viagem,10.17,1,0.5085,10.6785,02/07/19,14:15,Dinheiro,10.17,4.761904762,0.5085,5.9
276-75-6884,A,Yangon,Normal,Feminino,Saúde e beleza,68.71,3,10.3065,216.4365,03/04/19,10:05,Dinheiro,206.13,4.761904762,10.3065,8.7
109-86-4363,B,Mandalay,Membro,Feminino,Esportes e viagem,60.08,7,21028,441588,2/14/2019,11:36,Cartão de crédito,420.56,4.761904762,21028,4.5
569-76-2760,A,Yangon,Membro,Feminino,Esportes e viagem,22.01,4,4402,92442,1/29/2019,18:15,Cartão de crédito,88.04,4.761904762,4402,6.6
222-42-0244,B,Mandalay,Membro,Feminino,Saúde e beleza,72.11,9,32.4495,681.4395,1/28/2019,13:53,Cartão de crédito,648.99,4.761904762,32.4495,7.7
760-53-9233,A,Yangon,Membro,Masculino,Acessórios de moda,41.28,3,6192,130032,3/26/2019,18:37,Cartão de crédito,123.84,4.761904762,6192,8.5
538-22-0304,C,Naypyitaw,Normal,Masculino,Acessórios eletrônicos,64.95,10,32475,681975,3/24/2019,18:27,Dinheiro,649.5,4.761904762,32475,5.2
416-17-9926,A,Yangon,Membro,Feminino,Acessórios eletrônicos,74.22,10,37.11,779.31,01/01/19,14:42,Cartão de crédito,742.2,4.761904762,37.11,4.3
237-44-6163,A,Yangon,Normal,Masculino,Acessórios eletrônicos,10.56,8,4224,88704,1/24/2019,17:43,Dinheiro,84.48,4.761904762,4224,7.6
636-17-0325,B,Mandalay,Normal,Masculino,Saúde e beleza,62.57,4,12514,262794,2/25/2019,18:37,Dinheiro,250.28,4.761904762,12514,9.5
343-75-9322,B,Mandalay,Membro,Feminino,Esportes e viagem,11.85,8,4.74,99.54,01/09/19,16:34,Dinheiro,94.8,4.761904762,4.74,4.1
